CustomerID,idade,sexo,tempo_como_cliente,frequencia_uso,ligacoes_callcenter,dias_atraso,assinatura,duracao_contrato,total_gasto,meses_ultima_interacao,cancelou
124436,21,Male,28,12,5,21,Standard,Quarterly,561.0,18,1
419486,48,Male,55,26,3,14,Standard,Annual,833.81,18,0
46837,44,Male,51,28,8,23,Basic,Annual,828.0,3,1
57145,54,Female,34,9,9,13,Basic,Annual,913.0,11,1
35631,37,Female,4,6,1,28,Standard,Annual,103.0,7,1
260237,35,Female,45,29,9,12,Premium,Monthly,131.11,8,1
177447,19,Male,49,25,7,26,Basic,Quarterly,857.0,7,1
379688,41,Male,31,23,0,2,Basic,Annual,665.76,30,0
63050,56,Female,3,9,9,28,Standard,Quarterly,610.0,12,1
146295,41,Male,49,7,3,7,Standard,Annual,395.0,22,1
295389,35,Female,49,14,2,3,Premium,Annual,675.8,11,0
138240,52,Female,55,27,3,17,Premium,Quarterly,974.0,6,1
237042,61,Male,12,11,5,8,Premium,Annual,386.56,14,1
318084,49,Female,49,9,3,6,Basic,Annual,873.1,1,0
198708,21,Female,3,24,5,2,Premium,Monthly,215.0,11,1
372298,40,Female,58,27,4,10,Basic,Annual,982.37,9,0
80097,59,Male,11,14,9,5,Standard,Annual,303.0,23,1
144276,31,Female,5,17,10,18,Standard,Annual,987.0,23,1
241321,57,Male,16,14,6,30,Premium,Monthly,196.12,1,1
394930,33,Male,35,1,2,18,Standard,Annual,647.23,1,0
284723,22,Female,19,27,2,15,Standard,Annual,706.93,3,0
349244,32,Male,6,20,1,20,Basic,Quarterly,842.99,2,0
411537,38,Male,34,21,0,12,Standard,Quarterly,688.14,14,0
126292,44,Male,34,2,3,23,Basic,Quarterly,546.0,1,1
224343,35,Female,6,26,1,28,Premium,Monthly,319.99,17,1
180299,50,Female,32,6,10,29,Standard,Quarterly,230.0,23,1
383849,22,Female,35,1,1,14,Basic,Annual,604.29,8,0
349153,22,Male,19,12,1,1,Basic,Quarterly,634.69,22,0
230751,49,Female,16,8,5,29,Standard,Annual,301.0,29,1
121585,31,Male,26,1,2,10,Basic,Quarterly,271.0,5,1
124046,46,Female,35,7,8,6,Standard,Monthly,889.0,27,1
264959,22,Male,59,28,2,18,Basic,Quarterly,900.04,30,0
262323,44,Female,37,25,3,6,Standard,Quarterly,651.11,14,0
260137,56,Female,56,26,2,24,Premium,Annual,930.41,2,1
394915,31,Male,33,18,3,19,Basic,Annual,771.23,12,0
233707,47,Male,47,26,7,30,Standard,Quarterly,884.54,26,1
80203,38,Female,54,14,0,26,Basic,Annual,781.0,11,1
95234,22,Male,24,11,2,7,Standard,Annual,360.0,15,1
252632,35,Female,30,18,6,19,Basic,Annual,986.52,22,1
377422,36,Female,12,24,1,6,Standard,Quarterly,671.78,2,0
300377,45,Female,13,10,4,11,Premium,Annual,925.82,7,0
10079,40,Male,46,22,8,20,Standard,Annual,304.0,12,1
237835,65,Female,37,3,5,2,Premium,Quarterly,912.04,18,1
26397,44,Female,60,29,2,26,Basic,Annual,565.0,17,1
350300,45,Male,13,11,3,3,Standard,Quarterly,919.86,23,0
413291,32,Male,24,11,2,7,Premium,Annual,930.85,19,0
418515,46,Male,17,18,2,10,Premium,Annual,598.5,6,0
224400,20,Male,29,2,3,15,Premium,Quarterly,422.17,28,1
184830,32,Female,52,13,3,9,Standard,Monthly,256.0,6,1
135305,38,Male,42,16,4,19,Standard,Annual,874.0,10,1
221104,39,Female,54,23,8,0,Basic,Annual,814.75,12,1
188378,59,Male,42,21,8,14,Basic,Monthly,378.0,9,1
266985,21,Female,59,19,0,1,Standard,Quarterly,657.37,8,0
207321,35,Female,53,1,5,21,Standard,Quarterly,677.41,4,1
447568,30,Male,57,7,0,13,Standard,Quarterly,847.75,27,0
103670,35,Female,26,9,2,24,Standard,Monthly,216.0,19,1
194799,60,Female,46,1,1,15,Premium,Annual,242.0,4,1
139252,21,Female,59,13,1,29,Premium,Monthly,394.0,23,1
25685,62,Male,7,3,7,1,Standard,Monthly,900.0,10,1
336423,20,Female,53,22,1,15,Basic,Annual,845.75,11,0
120944,60,Female,19,24,7,20,Premium,Quarterly,520.0,19,1
382632,28,Female,7,12,0,9,Standard,Quarterly,985.38,13,0
68738,51,Male,59,3,2,21,Standard,Annual,929.0,18,1
110901,41,Male,19,5,10,9,Premium,Quarterly,991.0,19,1
8216,52,Female,54,13,1,30,Standard,Monthly,849.0,24,1
86576,19,Male,12,7,7,5,Standard,Monthly,414.0,17,1
256179,62,Female,18,10,2,18,Premium,Annual,334.64,5,1
430550,44,Male,32,5,2,14,Basic,Quarterly,794.54,6,0
447014,25,Male,15,25,2,11,Basic,Quarterly,530.7,23,0
31460,32,Female,57,4,8,9,Premium,Annual,778.0,8,1
217740,40,Male,15,10,3,12,Basic,Quarterly,443.24,8,1
24750,55,Female,9,11,6,17,Premium,Quarterly,687.0,4,1
23740,42,Male,47,25,6,1,Standard,Annual,937.0,13,1
384689,18,Male,33,28,1,11,Standard,Annual,618.6,11,0
77040,37,Female,10,4,8,10,Basic,Quarterly,202.0,4,1
292940,45,Male,20,14,0,0,Standard,Annual,512.86,15,0
284753,22,Female,15,12,2,20,Premium,Annual,678.88,8,0
147901,21,Female,43,7,2,20,Standard,Monthly,746.0,9,1
22516,50,Male,48,28,1,28,Basic,Monthly,539.0,15,1
64119,54,Female,23,17,7,3,Basic,Annual,826.0,6,1
302365,33,Female,49,14,1,4,Basic,Annual,519.73,13,0
351137,32,Male,38,9,3,8,Basic,Quarterly,686.37,30,0
164650,22,Female,2,1,4,1,Standard,Annual,835.0,29,1
260211,54,Male,21,24,7,17,Basic,Monthly,381.02,9,1
276556,19,Male,26,1,0,11,Premium,Quarterly,542.69,17,0
399449,23,Female,17,17,0,9,Basic,Annual,643.4,1,0
300891,42,Male,43,2,0,13,Basic,Annual,568.35,28,0
99275,54,Female,47,4,10,4,Standard,Monthly,621.0,14,1
119643,65,Male,41,20,6,20,Premium,Monthly,670.0,17,1
236081,32,Male,8,5,5,5,Premium,Quarterly,960.92,23,1
361819,19,Male,41,5,1,10,Basic,Quarterly,753.02,18,0
224165,62,Male,24,1,10,3,Premium,Quarterly,455.9,4,1
215926,39,Male,28,6,10,6,Premium,Annual,438.47,7,1
59929,45,Female,41,4,3,18,Basic,Monthly,196.0,7,1
25271,29,Male,11,8,6,26,Standard,Quarterly,728.0,17,1
339846,45,Female,4,9,3,18,Premium,Annual,743.47,14,0
340272,42,Male,54,28,0,12,Basic,Annual,962.44,1,0
106102,59,Male,47,12,1,21,Standard,Quarterly,745.0,6,1
272695,44,Male,10,22,0,19,Standard,Quarterly,754.12,16,0
297082,44,Male,43,14,3,1,Premium,Annual,518.87,19,0
56350,47,Male,29,23,0,14,Basic,Quarterly,370.0,16,1
188500,28,Female,2,22,1,19,Standard,Annual,957.0,3,0
360612,49,Male,56,25,1,19,Premium,Quarterly,631.89,3,0
222501,27,Female,2,5,9,7,Premium,Quarterly,750.17,8,1
381324,39,Male,29,23,2,5,Premium,Quarterly,969.52,29,0
62129,57,Female,14,26,8,24,Standard,Monthly,804.0,3,1
12371,54,Female,11,20,5,5,Standard,Annual,931.0,30,1
101324,54,Female,60,21,1,7,Basic,Monthly,849.0,19,1
328560,46,Male,25,24,1,2,Premium,Quarterly,562.59,19,0
378912,37,Male,3,12,3,19,Premium,Quarterly,910.75,23,0
90133,57,Female,48,1,6,3,Standard,Annual,320.0,15,1
290439,43,Male,31,28,2,17,Standard,Annual,614.19,16,0
402150,42,Female,25,5,3,14,Premium,Quarterly,697.13,10,0
40031,42,Male,56,4,5,20,Premium,Quarterly,690.0,27,1
155188,22,Male,18,16,0,14,Standard,Monthly,194.0,28,1
253153,42,Male,46,12,10,23,Basic,Quarterly,160.21,10,1
369199,50,Male,18,29,4,3,Premium,Quarterly,690.01,2,0
34860,23,Male,17,18,5,11,Basic,Monthly,932.0,14,1
356284,35,Male,2,14,2,15,Premium,Quarterly,974.42,2,0
28424,28,Female,7,29,8,0,Standard,Quarterly,224.0,1,1
16933,31,Male,41,3,4,13,Standard,Monthly,313.0,26,1
264343,25,Female,37,21,2,14,Basic,Annual,522.42,12,0
336435,19,Female,60,30,0,10,Premium,Quarterly,948.05,15,0
417140,40,Male,37,1,4,2,Premium,Quarterly,678.27,6,0
272252,49,Female,42,17,0,5,Standard,Annual,680.67,10,0
47137,33,Male,34,1,10,15,Premium,Quarterly,736.0,5,1
129264,31,Female,32,16,8,22,Basic,Quarterly,945.0,19,1
99557,27,Female,32,9,2,30,Standard,Annual,312.0,21,1
33102,60,Male,37,12,7,0,Basic,Monthly,506.0,12,1
212698,18,Male,26,14,1,26,Standard,Quarterly,590.19,27,1
197894,29,Male,52,9,6,13,Basic,Quarterly,133.0,6,1
338447,42,Male,5,28,0,1,Premium,Annual,813.42,10,0
43950,62,Male,22,28,6,28,Premium,Quarterly,221.0,21,1
170492,54,Male,60,14,0,26,Basic,Monthly,983.0,2,1
195421,43,Male,24,24,1,2,Basic,Quarterly,597.0,18,0
404072,45,Male,60,20,0,12,Basic,Quarterly,910.95,9,0
290237,38,Female,34,20,1,3,Standard,Annual,873.92,14,0
333405,30,Female,29,23,2,7,Standard,Annual,589.43,7,0
254354,47,Male,44,22,6,15,Basic,Quarterly,573.32,11,1
300560,24,Female,34,20,0,6,Standard,Quarterly,921.89,13,0
124875,54,Female,29,15,9,20,Basic,Quarterly,271.0,25,1
396073,41,Male,34,23,1,15,Premium,Quarterly,535.67,15,0
386985,41,Male,57,19,1,19,Standard,Annual,594.57,2,0
159460,25,Male,32,16,8,23,Standard,Annual,294.0,17,1
203731,38,Male,56,2,5,25,Basic,Quarterly,211.0,3,1
268295,19,Female,40,27,1,10,Basic,Quarterly,856.53,8,0
218639,31,Female,42,8,7,20,Basic,Quarterly,656.95,14,1
345941,38,Female,32,15,3,10,Standard,Quarterly,622.95,5,0
160691,65,Male,3,2,6,16,Basic,Monthly,537.0,4,1
114562,56,Female,58,18,3,21,Basic,Annual,134.0,1,1
288762,49,Male,46,20,2,0,Basic,Annual,767.51,13,0
103026,30,Female,44,13,6,0,Standard,Quarterly,287.0,2,1
197063,61,Female,38,8,5,5,Basic,Monthly,470.0,28,1
223034,48,Male,39,29,10,19,Basic,Annual,999.12,13,1
261688,46,Male,27,6,3,6,Standard,Annual,680.93,1,0
300829,43,Male,8,7,4,17,Basic,Quarterly,846.15,13,0
398748,26,Male,6,8,1,2,Premium,Annual,731.11,4,0
388015,30,Female,51,21,0,15,Basic,Annual,627.45,14,0
177597,61,Male,25,14,1,9,Basic,Monthly,584.0,4,1
442994,20,Female,26,18,2,1,Premium,Annual,930.87,10,0
433133,25,Male,20,14,1,11,Standard,Quarterly,850.19,14,0
83795,47,Female,2,4,0,23,Premium,Quarterly,701.0,25,1
400267,49,Male,22,17,3,20,Premium,Quarterly,857.22,3,0
110119,61,Female,30,23,7,5,Basic,Quarterly,125.0,2,1
149799,39,Female,54,19,0,17,Basic,Annual,969.0,16,1
389123,48,Male,58,26,2,15,Standard,Annual,995.22,26,0
437085,31,Male,39,14,1,9,Premium,Annual,898.07,6,0
372527,47,Male,58,18,1,2,Premium,Quarterly,777.71,26,0
271895,30,Female,26,19,0,5,Premium,Quarterly,776.1,11,0
202559,53,Female,3,6,7,16,Basic,Annual,869.0,28,1
111833,57,Male,2,6,5,8,Basic,Annual,231.0,16,1
442684,30,Male,19,14,0,4,Basic,Annual,540.16,12,0
288874,34,Female,55,19,3,8,Standard,Annual,795.03,1,0
73230,46,Male,22,28,4,21,Standard,Monthly,602.0,22,1
40351,65,Male,53,9,2,13,Standard,Monthly,252.0,26,1
225133,31,Female,59,2,1,27,Premium,Quarterly,759.52,25,1
359372,40,Male,26,29,4,18,Standard,Annual,725.81,30,0
262683,40,Female,1,28,3,2,Standard,Quarterly,887.96,6,0
266439,39,Male,41,28,3,7,Premium,Quarterly,941.5,19,0
327276,21,Male,12,18,1,6,Basic,Annual,870.18,24,0
77571,53,Male,48,10,10,11,Basic,Annual,412.0,24,1
333215,42,Male,50,12,2,16,Basic,Annual,621.67,12,0
355631,44,Male,8,6,3,16,Premium,Quarterly,507.05,1,0
245524,59,Male,22,7,8,25,Standard,Quarterly,585.43,23,1
316934,34,Male,42,11,3,8,Basic,Quarterly,610.32,22,0
225328,37,Female,32,25,0,26,Premium,Quarterly,661.11,19,1
268177,26,Female,32,14,1,17,Standard,Annual,898.27,13,0
386200,35,Female,26,14,1,7,Premium,Quarterly,753.72,15,0
226607,53,Male,53,23,1,27,Basic,Quarterly,791.62,5,1
300694,18,Male,6,7,1,14,Standard,Annual,735.97,10,0
386576,43,Male,37,23,0,10,Basic,Annual,705.63,11,0
272683,19,Male,33,4,1,0,Basic,Annual,660.79,20,0
337252,49,Male,55,16,0,7,Basic,Quarterly,848.45,23,0
59970,33,Male,26,10,0,26,Basic,Quarterly,968.0,23,1
395428,34,Male,6,30,2,14,Premium,Quarterly,750.41,14,0
169529,39,Male,18,15,0,10,Standard,Quarterly,519.0,11,0
391639,49,Male,38,25,1,18,Premium,Quarterly,760.19,21,0
422067,32,Male,19,26,3,1,Standard,Annual,784.43,14,0
141633,51,Female,25,4,8,24,Standard,Monthly,381.0,21,1
384164,26,Male,6,12,2,10,Standard,Quarterly,882.83,25,0
76779,20,Female,6,10,2,14,Premium,Annual,214.0,21,1
386201,36,Female,54,28,3,15,Standard,Annual,657.27,3,0
108850,58,Female,13,15,2,27,Standard,Quarterly,329.0,9,1
362148,27,Male,53,21,1,17,Premium,Annual,973.7,29,0
331505,49,Female,33,12,1,15,Standard,Quarterly,997.08,9,0
265600,44,Male,60,27,4,18,Standard,Annual,514.16,14,0
68163,58,Female,41,24,2,3,Standard,Annual,821.0,8,1
223403,36,Female,51,22,10,1,Standard,Monthly,194.16,3,1
253281,40,Male,4,10,7,27,Basic,Quarterly,733.77,23,1
38155,31,Male,48,14,3,8,Premium,Annual,351.0,22,1
306879,27,Female,55,3,1,19,Basic,Annual,701.8,12,0
365502,41,Male,43,16,1,16,Basic,Quarterly,952.09,21,0
46384,19,Male,6,11,3,18,Premium,Monthly,678.0,28,1
371973,20,Female,35,23,2,20,Standard,Quarterly,526.76,13,0
141201,44,Male,47,22,3,30,Basic,Monthly,332.0,10,1
278128,42,Male,38,26,3,20,Premium,Annual,910.57,28,0
104828,57,Female,3,6,8,8,Standard,Annual,895.0,21,1
146604,55,Male,28,22,9,13,Basic,Annual,495.0,21,1
404725,46,Male,58,28,2,18,Premium,Quarterly,563.89,18,0
297021,44,Male,38,15,1,1,Standard,Annual,877.82,9,0
253736,36,Male,39,14,7,6,Standard,Monthly,509.91,27,1
179583,31,Male,17,5,2,12,Basic,Annual,308.0,20,1
350768,37,Male,28,18,0,8,Premium,Quarterly,791.98,5,0
237700,53,Female,41,29,5,10,Standard,Annual,786.16,25,1
204538,64,Female,28,2,4,2,Premium,Quarterly,589.68,19,1
307064,21,Male,53,7,0,17,Basic,Quarterly,931.85,13,0
426129,40,Male,22,28,0,8,Premium,Quarterly,554.98,8,0
371693,44,Female,56,15,4,7,Basic,Annual,874.13,14,0
405088,37,Male,30,27,2,20,Basic,Annual,541.89,14,0
58107,27,Male,12,22,2,21,Premium,Annual,108.0,12,1
419920,46,Male,45,6,1,5,Standard,Quarterly,520.55,14,0
73774,59,Male,19,30,6,26,Basic,Annual,747.0,13,1
62790,64,Male,45,29,4,9,Standard,Monthly,388.0,16,1
177914,30,Female,46,21,2,9,Basic,Monthly,289.0,27,1
118383,39,Female,10,11,6,5,Premium,Quarterly,699.0,27,1
34837,45,Male,56,18,9,7,Standard,Monthly,443.0,17,1
409426,22,Female,28,4,0,1,Basic,Quarterly,605.44,4,0
354626,49,Male,60,22,3,1,Basic,Quarterly,988.13,7,0
221884,27,Male,32,27,6,0,Premium,Quarterly,471.1,8,1
409756,33,Male,57,20,2,7,Basic,Annual,553.16,4,0
396760,40,Male,56,29,2,17,Premium,Quarterly,835.83,2,0
445200,27,Female,38,15,1,16,Basic,Quarterly,573.43,12,0
102972,55,Female,20,5,6,5,Basic,Quarterly,415.0,24,1
305700,42,Female,18,18,1,7,Standard,Quarterly,788.88,12,0
299459,43,Female,3,3,4,16,Standard,Quarterly,702.11,13,0
120226,65,Female,1,4,2,23,Standard,Quarterly,769.0,24,1
80340,34,Male,18,9,3,30,Basic,Monthly,233.0,29,1
371532,23,Male,31,20,2,4,Premium,Annual,818.43,19,0
386849,18,Male,22,23,0,17,Standard,Quarterly,791.18,11,0
278495,46,Male,18,22,2,18,Premium,Annual,786.03,17,0
155521,61,Female,35,11,1,11,Basic,Annual,193.0,7,1
109120,37,Male,26,3,1,9,Premium,Quarterly,331.0,10,1
394330,48,Male,57,6,2,13,Standard,Quarterly,994.65,28,0
24858,37,Male,53,1,2,15,Basic,Quarterly,137.0,8,1
312337,43,Female,17,16,4,9,Standard,Quarterly,920.56,10,0
318400,39,Female,16,11,3,5,Standard,Annual,808.91,12,0
345523,49,Male,43,28,4,20,Basic,Annual,984.92,8,0
385449,44,Male,56,28,4,8,Premium,Quarterly,864.05,23,0
297107,41,Male,41,15,1,17,Basic,Annual,810.9,28,0
211313,25,Male,49,21,6,3,Premium,Monthly,107.99,11,1
8910,48,Male,35,11,9,7,Basic,Quarterly,473.0,18,1
79493,48,Male,51,19,2,27,Premium,Annual,689.0,6,1
199341,28,Female,41,9,2,16,Standard,Annual,422.0,2,1
145709,59,Male,48,26,4,6,Standard,Quarterly,602.0,2,1
58653,29,Female,37,6,4,4,Basic,Quarterly,361.0,1,1
391727,32,Male,27,13,0,16,Basic,Annual,586.92,2,0
133834,47,Male,34,16,6,24,Standard,Quarterly,385.0,27,1
352548,21,Female,16,27,1,0,Basic,Annual,673.58,6,0
123517,28,Male,20,6,7,15,Basic,Annual,120.0,29,1
274406,36,Male,14,25,0,17,Standard,Quarterly,541.42,17,0
434824,28,Female,23,27,1,9,Premium,Quarterly,785.49,10,0
167961,61,Male,35,21,0,0,Premium,Annual,175.0,7,1
47936,42,Female,14,29,0,13,Standard,Annual,330.0,23,1
203016,44,Male,55,22,0,24,Basic,Annual,328.0,24,1
343794,35,Male,29,9,3,10,Standard,Quarterly,919.19,23,0
353369,31,Female,9,14,0,10,Basic,Quarterly,794.71,9,0
442182,43,Male,51,18,1,4,Basic,Annual,537.3,7,0
107919,23,Female,29,6,3,13,Basic,Quarterly,259.0,6,1
398824,33,Female,24,12,2,15,Premium,Annual,782.66,13,0
65947,43,Female,39,10,8,14,Basic,Annual,511.0,14,1
6185,53,Female,52,13,9,7,Standard,Monthly,178.0,28,1
192334,22,Male,28,1,7,6,Premium,Monthly,739.0,27,1
306512,41,Male,8,16,4,5,Basic,Annual,740.88,6,0
285471,33,Male,51,2,2,14,Premium,Annual,511.65,26,0
98536,53,Male,16,12,6,24,Premium,Annual,395.0,7,1
342233,49,Male,26,24,1,3,Basic,Annual,603.67,20,0
170046,34,Male,51,23,6,7,Standard,Annual,571.0,12,1
199040,35,Female,13,30,4,18,Premium,Monthly,725.0,3,1
54382,35,Male,47,27,9,20,Standard,Monthly,403.0,17,1
246737,53,Male,17,20,6,7,Standard,Quarterly,280.9,14,1
365312,31,Male,43,7,3,8,Basic,Quarterly,599.59,26,0
414359,33,Male,10,28,3,20,Basic,Annual,909.21,30,0
181296,31,Female,55,14,3,16,Standard,Annual,544.0,3,0
434924,45,Male,28,17,3,5,Premium,Annual,642.35,14,0
357301,30,Male,15,24,3,2,Basic,Quarterly,583.2,1,0
240158,43,Male,50,14,8,19,Premium,Annual,924.77,29,1
183285,31,Male,31,23,5,7,Standard,Quarterly,719.0,2,1
41653,52,Female,46,12,4,28,Basic,Quarterly,335.0,26,1
72682,36,Male,36,2,4,22,Standard,Annual,965.0,29,1
372597,31,Female,19,13,2,16,Standard,Annual,793.53,2,0
291443,39,Male,10,30,2,0,Standard,Annual,537.75,15,0
287754,23,Female,8,20,1,0,Premium,Annual,806.8,9,0
264309,29,Male,10,30,2,10,Premium,Quarterly,960.62,9,0
418010,21,Male,43,7,0,17,Basic,Quarterly,528.24,11,0
283109,32,Male,1,6,2,18,Premium,Annual,514.48,28,0
398549,21,Male,1,8,2,12,Premium,Quarterly,574.28,11,0
230556,22,Female,49,14,5,15,Premium,Quarterly,163.57,26,1
235718,27,Female,20,12,2,28,Premium,Quarterly,635.19,22,1
179803,31,Female,19,14,3,27,Premium,Quarterly,328.0,26,1
27753,35,Female,17,9,9,5,Standard,Monthly,599.0,25,1
393760,30,Female,12,20,3,13,Premium,Annual,785.24,5,0
353506,36,Female,58,26,1,14,Standard,Annual,605.24,4,0
348724,47,Female,37,23,0,0,Premium,Annual,884.74,13,0
239949,53,Female,28,7,6,11,Basic,Monthly,702.03,2,1
405888,47,Male,48,17,0,11,Standard,Quarterly,776.28,12,0
378791,33,Male,21,23,1,19,Basic,Quarterly,663.04,27,0
390459,37,Male,7,6,3,10,Basic,Annual,957.71,16,0
130619,41,Female,2,23,1,14,Basic,Quarterly,738.0,12,1
96745,57,Female,29,20,5,24,Standard,Quarterly,190.0,15,1
156017,47,Male,58,6,0,11,Standard,Quarterly,888.0,27,0
412271,18,Female,5,26,0,16,Premium,Annual,631.43,15,0
159053,40,Female,23,14,1,30,Premium,Annual,882.0,11,1
410290,46,Male,42,24,3,15,Basic,Annual,943.69,23,0
413033,39,Male,24,16,3,17,Premium,Quarterly,584.59,25,0
433697,32,Male,30,3,1,12,Standard,Quarterly,741.63,5,0
326266,32,Male,11,7,3,0,Premium,Quarterly,677.57,17,0
237919,51,Male,19,21,4,23,Premium,Quarterly,976.09,18,1
137273,55,Female,39,5,8,19,Basic,Monthly,146.0,22,1
357845,44,Male,32,4,3,0,Premium,Quarterly,959.55,17,0
42933,61,Female,50,18,5,7,Standard,Quarterly,812.0,2,1
5037,19,Male,30,29,10,14,Premium,Quarterly,728.0,16,1
15184,39,Female,55,24,2,22,Basic,Annual,451.0,5,1
225536,32,Male,16,15,0,6,Standard,Annual,412.08,24,1
230819,46,Female,30,28,6,17,Premium,Quarterly,942.04,23,1
260599,56,Female,22,13,8,21,Basic,Annual,772.99,29,1
397752,46,Male,14,23,3,8,Basic,Annual,891.97,17,0
420632,34,Male,36,15,0,10,Premium,Quarterly,986.78,10,0
59186,53,Male,53,13,8,10,Premium,Annual,378.0,15,1
205496,49,Male,48,15,10,23,Premium,Quarterly,891.89,17,1
161023,52,Male,18,27,7,15,Standard,Annual,291.0,19,1
34392,60,Female,34,9,0,27,Standard,Monthly,518.0,11,1
441834,42,Male,10,16,1,0,Standard,Annual,605.8,19,0
119973,57,Female,32,18,3,11,Standard,Monthly,126.0,3,1
82305,61,Male,60,28,6,2,Standard,Annual,588.0,3,1
317668,44,Male,47,29,4,6,Basic,Annual,768.95,15,0
261781,42,Male,2,8,3,12,Premium,Quarterly,939.79,25,0
336969,24,Male,50,8,0,6,Premium,Annual,935.3,14,0
316908,22,Female,52,3,2,8,Standard,Annual,542.26,2,0
335168,50,Female,56,7,0,9,Basic,Quarterly,694.31,10,0
305972,39,Male,44,21,1,8,Premium,Quarterly,992.53,30,0
281234,22,Female,35,14,1,15,Premium,Quarterly,946.58,11,0
52686,36,Female,58,26,6,4,Basic,Annual,443.0,8,1
103438,41,Female,49,6,10,7,Premium,Monthly,995.0,27,1
415107,43,Male,12,12,2,1,Standard,Annual,948.19,30,0
143921,53,Male,8,29,5,12,Standard,Monthly,312.0,17,1
249519,44,Male,53,19,0,30,Basic,Annual,306.77,29,1
60264,40,Female,43,21,4,14,Standard,Monthly,705.0,9,1
428382,23,Male,56,27,0,7,Standard,Annual,863.14,20,0
401703,23,Female,9,11,2,17,Standard,Quarterly,914.31,4,0
130980,29,Male,18,12,2,3,Basic,Monthly,219.0,26,1
136226,43,Male,12,11,10,22,Standard,Monthly,572.0,26,1
173899,44,Male,41,23,1,21,Standard,Monthly,178.0,12,1
414499,46,Male,31,6,4,14,Basic,Quarterly,610.01,28,0
285134,46,Male,57,24,1,7,Premium,Quarterly,956.07,15,0
34249,43,Male,47,25,3,9,Basic,Quarterly,446.0,4,1
146573,49,Female,30,23,9,3,Basic,Quarterly,262.0,4,1
3939,23,Male,39,16,6,25,Standard,Quarterly,420.0,24,1
405542,33,Male,56,9,0,3,Standard,Annual,694.0,19,0
126650,27,Male,13,30,6,4,Basic,Annual,355.0,28,1
225738,26,Female,27,30,1,6,Premium,Monthly,747.55,7,1
133005,40,Female,32,13,7,30,Premium,Annual,729.0,24,1
364866,41,Male,14,24,4,16,Premium,Quarterly,634.44,23,0
218524,33,Female,3,20,2,9,Standard,Annual,508.38,17,1
417277,36,Male,19,16,0,11,Standard,Annual,985.67,22,0
207546,60,Male,29,25,10,17,Premium,Quarterly,875.2,10,1
36710,62,Female,42,9,2,25,Premium,Annual,356.0,23,1
108076,36,Male,47,22,4,22,Basic,Annual,887.0,12,1
431532,26,Female,34,21,0,16,Premium,Annual,948.43,9,0
350276,24,Male,43,10,2,14,Premium,Annual,731.16,26,0
364984,42,Male,40,28,3,16,Premium,Annual,584.83,15,0
357974,37,Male,35,28,0,16,Standard,Quarterly,698.37,14,0
179257,43,Female,45,11,2,27,Standard,Annual,741.0,26,1
103464,28,Female,44,18,9,11,Basic,Quarterly,670.0,1,1
89002,49,Female,43,20,2,21,Premium,Quarterly,616.0,22,1
296778,30,Male,33,22,0,6,Premium,Quarterly,995.52,24,0
197584,29,Male,47,8,7,17,Standard,Annual,363.0,10,1
192828,53,Female,50,13,2,8,Standard,Monthly,206.0,19,1
327921,28,Male,54,22,2,11,Premium,Quarterly,664.4,22,0
422236,36,Female,15,14,1,14,Premium,Annual,628.36,8,0
163471,65,Female,6,11,6,15,Standard,Quarterly,881.0,28,1
41426,57,Male,19,9,10,16,Premium,Monthly,563.0,12,1
50216,21,Male,23,2,5,24,Standard,Annual,832.0,2,1
59260,46,Male,39,8,5,21,Standard,Annual,872.0,15,1
343819,42,Male,59,4,4,1,Basic,Annual,632.15,12,0
189298,60,Female,19,6,7,12,Premium,Quarterly,131.0,18,1
401236,39,Male,2,17,2,18,Premium,Quarterly,946.95,9,0
261974,30,Male,23,16,2,5,Premium,Quarterly,939.01,3,0
371630,23,Male,54,2,0,2,Premium,Quarterly,536.15,15,0
327386,46,Male,45,5,4,5,Basic,Quarterly,808.13,10,0
285750,40,Female,43,1,3,15,Basic,Quarterly,943.99,7,0
79714,63,Male,50,23,10,14,Basic,Monthly,831.0,16,1
225116,32,Female,21,17,10,23,Premium,Annual,464.39,29,1
157858,59,Female,18,29,9,18,Standard,Monthly,836.0,6,1
357151,43,Male,11,14,4,11,Basic,Annual,798.27,21,0
346440,24,Male,48,26,0,17,Premium,Annual,946.33,24,0
10636,38,Male,31,9,1,23,Standard,Monthly,826.0,2,1
263760,43,Male,50,8,3,0,Standard,Quarterly,882.29,29,0
94687,18,Male,50,9,6,4,Premium,Annual,694.0,14,1
357159,30,Male,52,29,0,20,Standard,Quarterly,781.83,19,0
57214,59,Female,52,27,0,19,Premium,Annual,800.0,13,1
280003,35,Female,4,14,0,18,Standard,Quarterly,963.45,6,0
195198,38,Male,56,1,5,24,Premium,Monthly,707.0,20,1
212329,37,Female,2,25,10,12,Premium,Monthly,790.84,17,1
16054,35,Female,33,15,6,13,Basic,Annual,309.0,23,1
57026,18,Male,57,4,3,6,Standard,Annual,470.0,23,1
410059,35,Female,9,16,2,6,Premium,Annual,766.63,13,0
195020,22,Male,42,20,6,11,Basic,Quarterly,719.0,9,1
24090,18,Female,14,10,5,10,Standard,Quarterly,816.0,29,1
371236,50,Male,13,13,0,9,Standard,Quarterly,896.59,11,0
278723,25,Male,28,19,2,14,Standard,Quarterly,969.3,23,0
75467,41,Male,1,26,3,25,Standard,Quarterly,631.0,2,1
